word_id,word_language,word_level,word_position,word_translation,word_word
717,English,B1,noun,blog yazarı,blogger
718,English,A2,adjective,sarışın,blonde
719,English,A2,noun,kan,blood
720,English,B2,noun,kan dolaşımı,bloodstream
721,English,B2,adjective,kanlı,bloody
722,English,B2,adverb,kanlı,bloody
723,English,A2,noun,çiçek açmak,bloom
724,English,B2,adjective,çiçeklenme,blooming
725,English,B2,noun,çiçek,blossom
726,English,A2,noun,üflemek,blow
727,English,A1,verb,üflemek,blow
728,English,A1,adjective,mavi,blue
729,English,A1,noun,mavi,blue
730,English,B2,verb,bulanıklık,blur
731,English,B2,noun,yumurtlamak,blurt
732,English,B1,noun,kızarmak,blush
733,English,B2,verb,kızarmak,blush
734,English,A1,noun,pano,board
735,English,B1,verb,pano,board
736,English,A2,noun,masa oyunu,board game
737,English,B1,verb,övünme,boast
738,English,A1,noun,bot,boat
739,English,A1,noun,vücut,body
740,English,A2,verb,kaynamak,boil
741,English,A2,adjective,haşlanmış,boiled
742,English,B2,adjective,kaynamak,boiling
743,English,B1,adjective,gözü pek,bold
744,English,B2,noun,gözü pek,bold
745,English,B1,adverb,cesurca,boldly
746,English,B2,noun,cıvata,bolt
747,English,B2,verb,cıvata,bolt
748,English,B1,noun,bomba,bomb
749,English,B1,verb,bomba,bomb
750,English,B2,noun,bombardıman,bombard
751,English,B2,noun,bombardıman uçağı,bomber
752,English,B2,noun,bombalama,bombing
753,English,B1,noun,bağlamak,bond
754,English,A1,noun,kemik,bone
755,English,A2,noun,bonus,bonus
756,English,B2,adjective,kemikli,bony
757,English,A1,noun,kitap,book
758,English,B1,verb,kitap,book
759,English,A2,noun,kitaplık,bookcase
760,English,B1,noun,rezervasyon,booking
761,English,B2,adjective,kitap tutkunu,bookish
762,English,B2,noun,kitapçık,booklet
763,English,B2,noun,yer imi,bookmark
764,English,B2,verb,yer imi,bookmark
765,English,A2,noun,kitaplık,bookshelf
766,English,A2,noun,kitapçı,bookshop
767,English,A1,noun,kitapçı,bookstore
768,English,B1,noun,Boom,boom
769,English,B2,noun,artırmak,boost
770,English,B2,verb,artırmak,boost
771,English,B1,noun,bot,boot
772,English,B2,noun,çardak,booth
773,English,B1,noun,sınır,border
774,English,B1,verb,delik,bore
775,English,A2,adjective,sıkılmış,bored
776,English,B1,noun,Can sıkıntısı,boredom
777,English,A1,adjective,sıkıcı,boring
778,English,A1,verb,borç almak,borrow
779,English,A2,noun,patron,boss
780,English,B2,adjective,otoriter,bossy
781,English,B2,noun,botanik,botany
782,English,A1,adverb,ikisi birden,both
783,English,A1,determiner,ikisi birden,both
784,English,A1,pronoun,ikisi birden,both
785,English,B1,noun,rahatsız etmek,bother
786,English,A2,verb,rahatsız etmek,bother
787,English,B2,adjective,rahatsız,bothered
788,English,B2,adjective,Can sıkıcı,bothersome
789,English,A1,noun,şişe,bottle
790,English,B2,verb,şişe,bottle
791,English,A1,noun,alt,bottom
792,English,B2,noun,sıçrama,bounce
793,English,B1,verb,sıçrama,bounce
794,English,B1,adjective,ciltli,bound
795,English,B2,noun,Burbon,bourbon
796,English,B1,noun,yay,bow
797,English,B2,verb,yay,bow
798,English,A1,noun,tas,bowl
799,English,B1,verb,tas,bowl
800,English,A1,noun,kutu,box
801,English,B2,noun,boksör,boxer
802,English,B1,noun,boks,boxing
803,English,A1,noun,erkek çocuk,boy
804,English,A1,noun,erkek arkadaş,boyfriend
805,English,A2,noun,sutyen,bra
806,English,B1,noun,bileklik,bracelet
807,English,B2,noun,braket,bracket
808,English,B2,noun,övünmek,brag
809,English,A1,noun,beyin,brain
810,English,A2,noun,beyin fırtınası,brainstorm
811,English,B1,noun,beyin fırtınası,brainstorming
812,English,A2,noun,fren,brake
813,English,B2,verb,fren,brake
814,English,A2,noun,dal,branch
815,English,B1,verb,dal,branch
816,English,A2,noun,marka,brand
817,English,B1,adjective,yepyeni,brand-new
818,English,B1,noun,pirinç,brass
819,English,A2,adjective,cesur,brave
820,English,B1,adverb,cesurca,bravely
821,English,B2,noun,cesaret,bravery
822,English,A1,noun,ekmek,bread
823,English,A2,noun,kırmak,break
824,English,A1,verb,kırmak,break
825,English,B2,adjective,kırılabilir,breakable
826,English,B2,noun,bozulma,breakdown
827,English,A1,noun,kahvaltı,breakfast
828,English,B1,noun,atılım,breakthrough
829,English,B2,noun,ayrılmak,breakup
830,English,B1,noun,göğüs,breast
831,English,B1,noun,nefes,breath
832,English,A1,verb,nefes almak,breathe
833,English,B1,adjective,nefessiz,breathless
834,English,B2,adjective,nefes kesen,breathtaking
835,English,B2,noun,yavrulamak,breed
836,English,B1,verb,yavrulamak,breed
837,English,B1,noun,üreme,breeding
838,English,A2,noun,Meltem,breeze
839,English,B2,adjective,havadar,breezy
840,English,B2,noun,bira fabrikası,brewery
841,English,B1,noun,tuğla,brick
842,English,A2,noun,gelin,bride
843,English,A1,noun,köprü,bridge
844,English,B1,adjective,kısa bilgi,brief
845,English,B1,adverb,kısaca,briefly
846,English,A1,adjective,parlak,bright
847,English,B1,adverb,parlak bir şekilde,brightly
848,English,A2,adjective,muhteşem,brilliant
849,English,B2,adverb,zekice,brilliantly
850,English,A1,verb,getirmek,bring
851,English,B1,adjective,kalın,broad
852,English,B2,noun,geniş bant,broadband
853,English,B1,noun,yayın,broadcast
854,English,B2,verb,yayın,broadcast
855,English,B2,noun,yayıncı,broadcaster
856,English,B2,verb,genişletmek,broaden
857,English,B2,adverb,genel olarak,broadly
858,English,B1,noun,brokoli,broccoli
859,English,B2,noun,broşür,brochure
860,English,A1,adjective,kırık,broken
861,English,B1,noun,bronz,bronze
862,English,A1,noun,Erkek kardeş,brother
863,English,B1,noun,kardeşlik,brotherhood
864,English,B2,noun,kayınbirader,brother-in-law
865,English,A1,adjective,kahverengi,brown
866,English,A2,noun,kahverengi,brown
867,English,B2,verb,Araştır,browse
868,English,B2,noun,tarayıcı,browser
869,English,B2,noun,çürük,bruise
870,English,A1,noun,fırçalamak,brush
871,English,A1,verb,fırçalamak,brush
872,English,B1,noun,kabarcık,bubble
873,English,A1,noun,Kova,bucket
874,English,B2,noun,tomurcuk,bud
875,English,B1,noun,ahbap,buddy
876,English,B2,adjective,bütçe,budget
877,English,A2,noun,bütçe,budget
878,English,A2,noun,böcek,bug
879,English,A1,verb,inşa etmek,build
880,English,B1,noun,inşaatçı,builder
881,English,A1,noun,bina,building
882,English,A2,noun,ampul,bulb
883,English,B2,noun,bulimia,bulimia
884,English,B1,noun,Boğa,bull
885,English,B1,noun,kurşun,bullet
886,English,B1,noun,bülten,bulletin
887,English,B2,verb,kabadayı,bully
888,English,B2,noun,serseri,bum
889,English,B1,verb,çarpmak,bump
890,English,B2,noun,tampon,bumper
891,English,B2,noun,topuz,bun
892,English,B1,noun,demet,bunch
893,English,B1,noun,yük,burden
894,English,B2,verb,yük,burden
895,English,B2,adjective,külfetli,burdensome
896,English,B1,noun,büro,bureau
897,English,B2,noun,bürokrasi,bureaucracy
898,English,A1,noun,hamburger,burger
899,English,B1,noun,kasaba,burglar
900,English,B2,noun,hırsızlık,burglary
901,English,B2,verb,soymak,burgle
902,English,B2,noun,cenaze,burial
903,English,A2,noun,yakmak,burn
904,English,B1,verb,yakmak,burn
905,English,B1,adjective,yanan,burning
906,English,B1,verb,patlamak,burst
907,English,A2,verb,gömmek,bury
908,English,A1,noun,otobüs,bus
909,English,A2,noun,otobüs durağı,bus station
910,English,A2,noun,otobüs durağı,bus stop
911,English,A2,noun,çalı,bush
912,English,A1,noun,işletme,business
913,English,A2,noun,işadamı,businessman
914,English,A2,noun,iş kadını,businesswoman
915,English,B1,verb,baskın yapmak,bust
916,English,B2,verb,telaş,bustle
917,English,B2,adjective,hareketli,bustling
918,English,A1,adjective,Meşgul,busy
919,English,A1,conjunction,Ancak,but
920,English,B1,preposition,Ancak,but
921,English,B1,noun,Kasap,butcher
922,English,B2,verb,Kasap,butcher
923,English,A1,noun,tereyağı,butter
924,English,A1,noun,kelebek,butterfly
925,English,A1,noun,düğme,button
926,English,A1,verb,satın almak,buy
927,English,B1,noun,alıcı,buyer
928,English,B2,noun,vızıltı,buzz
929,English,B2,verb,vızıltı,buzz
930,English,A1,preposition,ile,by
931,English,A1,noun,Hoşçakal,bye
932,English,A2,noun,taksi,cab
933,English,B1,noun,lahana,cabbage
934,English,B1,noun,kabin,cabin
935,English,B2,noun,kabine,cabinet
936,English,B2,noun,kablo,cable
937,English,A1,noun,kafe/kahve,cafe/café
938,English,A2,noun,kafeterya,cafeteria
939,English,B1,noun,kafes,cage
940,English,A1,noun,kek,cake
941,English,B1,verb,hesaplamak,calculate
942,English,B1,noun,hesaplama,calculation
943,English,B1,noun,hesap makinesi,calculator
944,English,A2,noun,takvim,calendar
945,English,B1,noun,buzağı,calf
946,English,A1,noun,Arama,call
947,English,A2,verb,Arama,call
948,English,B1,noun,arayan,caller
949,English,B1,adjective,sakinlik,calm
950,English,B2,adverb,sakince,calmly
951,English,B1,noun,sakinlik,calmness
952,English,B1,noun,deve,camel
953,English,A1,noun,kamera,camera
954,English,A1,noun,kamp,camp
955,English,A2,verb,kamp,camp
956,English,B2,noun,kampanya,campaign
957,English,A2,noun,kamp yapmak,camping
958,English,B1,noun,kamp alanı,campsite
959,English,A2,noun,yerleşke,campus
960,English,A1,modal auxiliary,olabilmek,can
961,English,A2,noun,olabilmek,can
962,English,B1,noun,kanal,canal
963,English,B1,verb,iptal etmek,cancel
964,English,B1,noun,kanser,cancer
965,English,B2,noun,aday,candidate
966,English,B1,noun,mum,candle
967,English,A1,noun,Şeker,candy
968,English,B2,noun,baston,cane
969,English,B1,adjective,konserve,canned
970,English,B2,noun,gülle,cannonball
971,English,B2,noun,kanon,canon
972,English,B1,noun,kantin,canteen
973,English,A1,noun,kap,cap
974,English,B2,noun,kabiliyet,capability
975,English,B1,adjective,yetenekli,capable
976,English,B1,noun,kapasite,capacity
977,English,A2,noun,başkent,capital
978,English,A2,noun,büyük harf,capital letter
979,English,B1,noun,kapsül,capsule
980,English,A2,noun,Kaptan,captain
981,English,B2,noun,altyazı,caption
982,English,B2,noun,tutsak,captive
983,English,B1,noun,esir almak,capture
984,English,B1,verb,esir almak,capture
985,English,A1,noun,araba,car
986,English,A2,noun,otopark,car park
987,English,B2,noun,karavan,caravan
988,English,B2,noun,karbon,carbon
989,English,B2,noun,karbon dioksit,carbon dioxide
990,English,B2,noun,karbon Ayakizi,carbon footprint
991,English,B2,noun,karbonmonoksit,carbon monoxide
992,English,A1,noun,kart,card
993,English,B2,noun,karton,cardboard
994,English,B2,noun,hırka,cardigan
995,English,A1,noun,bakım,care
996,English,B1,verb,bakım,care
997,English,B1,noun,kariyer,career
998,English,B2,adjective,kaygısız,carefree
999,English,A1,adjective,dikkatli olmak,careful
1000,English,A1,adverb,dikkatlice,carefully
1001,English,B1,adjective,dikkatsiz,careless
1002,English,B1,adverb,dikkatsizce,carelessly
1003,English,B1,noun,dikkatsizlik,carelessness
1004,English,B2,adjective,önemseme,caring
1005,English,B2,noun,karnaval,carnival
1006,English,B1,noun,halı,carpet
1007,English,B2,noun,araba paylaşımı,carpool
1008,English,B1,noun,taşıma,carriage
1009,English,A2,noun,havuç,carrot
1010,English,A1,verb,taşımak,carry
1011,English,B1,noun,karton,carton
1012,English,A1,noun,karikatür,cartoon
1013,English,B2,verb,oymak,carve
1014,English,B2,noun,Çağlayan,cascade
1015,English,A1,noun,dava,case
1016,English,A2,noun,peşin,cash
1017,English,B1,noun,para puan,cashpoint
1018,English,A2,noun,kaset,cassette
1019,English,B2,noun,döküm,cast
1020,English,B2,verb,döküm,cast
1021,English,A2,noun,kale,castle
1022,English,B1,adjective,gündelik,casual
1023,English,B2,adverb,gelişigüzel,casually
1024,English,A1,noun,kedi,cat
1025,English,B2,noun,katalog/katalog,catalog/catalogue
1026,English,B2,noun,katalizör,catalyst
1027,English,B2,noun,felaket,catastrophe
1028,English,B2,adjective,felaket niteliğinde,catastrophic
1029,English,A1,noun,yakalamak,catch
1030,English,A1,verb,yakalamak,catch
1031,English,B2,adjective,akılda kalıcı,catchy
1032,English,B2,noun,kategorizasyon/kategorizasyon,categorization/categorisation
1033,English,B1,verb,kategorize etmek/sınıflandırmak,categorize/categorise
1034,English,B1,noun,kategori,category
1035,English,B2,noun,yemek servisi,catering
1036,English,B2,noun,katedral,cathedral
1037,English,B1,noun,sığırlar,cattle
1038,English,B2,noun,neden,cause
1039,English,A2,verb,neden,cause
1040,English,B1,noun,Dikkat,caution
1041,English,B1,adjective,dikkatli,cautious
1042,English,B1,noun,mağara,cave
1043,English,A1,noun,CD,CD
1044,English,A1,noun,CD çalar,CD player
1045,English,B1,noun,CD-ROM,CD-ROM
1046,English,B2,verb,durdurmak,cease
1047,English,B2,noun,tavan,ceiling
1048,English,A1,verb,kutlamak,celebrate
1049,English,A1,noun,kutlama,celebration
1050,English,B1,noun,ünlü,celebrity
1051,English,B1,noun,hücre,cell
1052,English,B2,noun,kiler,cellar
1053,English,B2,noun,çellist,cellist
1054,English,B2,noun,çello,cello
1055,English,B2,noun,mezarlık,cemetery
1056,English,A2,noun,sent,cent
1057,English,A2,noun,merkez/merkez,center/centre
1058,English,B2,noun,santigrat,centigrade
1059,English,A2,noun,santimetre/santimetre,centimeter/centimetre
1060,English,B1,adjective,merkezi,central
1061,English,B1,noun,Merkezi ısıtma,central heating
1062,English,A2,noun,yüzyıl,century
1063,English,A2,noun,mısır gevreği,cereal
1064,English,B1,noun,tören,ceremony
1065,English,A2,adjective,kesin,certain
1066,English,A2,adverb,kesinlikle,certainly
1067,English,B1,noun,kesinlik,certainty
1068,English,B2,noun,sertifika,certificate
1069,English,B2,noun,sertifikasyon,certification
1070,English,B2,verb,onaylamak,certify
1071,English,A2,noun,zincir,chain
1072,English,A1,noun,sandalye,chair
1073,English,A2,noun,başkan,chairman
1074,English,A2,noun,meydan okumak,challenge
1075,English,B2,verb,meydan okumak,challenge
1076,English,B1,adjective,zorlu,challenging
1077,English,A2,noun,Şampanya,champagne
1078,English,B1,noun,şampiyon,champion
1079,English,A2,noun,şampiyonluk,championship
1080,English,A2,noun,şans,chance
1081,English,B2,noun,şansölye,chancellor
1082,English,A1,noun,değiştirmek,change
1083,English,A1,verb,değiştirmek,change
1084,English,B1,noun,kanal,channel
1085,English,B1,noun,kaos,chaos
1086,English,B2,adjective,kaotik,chaotic
1087,English,A2,noun,bölüm,chapter
1088,English,A1,noun,karakter,character
1089,English,B2,adjective,karakteristik,characteristic
1090,English,B1,noun,karakteristik,characteristic
1091,English,B1,verb,karakterize etmek/karakterize etmek,characterize/characterise
1092,English,B1,noun,şarj,charge
1093,English,B1,verb,şarj,charge
1094,English,B1,noun,savaş arabası,chariot
1095,English,B1,noun,hayır kurumu,charity
1096,English,B1,noun,cazibe,charm
1097,English,B2,adjective,alımlı,charming
1098,English,A2,noun,çizelge,chart
1099,English,B1,noun,takip etmek,chase
1100,English,B2,verb,takip etmek,chase
1101,English,B1,noun,sohbet,chat
1102,English,A2,verb,sohbet,chat
1103,English,B1,noun,sohbet programı,chat show
1104,English,A2,adjective,ucuz,cheap
1105,English,B2,verb,aldatmak,cheat
1106,English,A1,noun,kontrol etmek,check
1107,English,A2,verb,kontrol etmek,check
1108,English,B1,noun,check-in kontuarı/check-in,check-in counter/check-in
1109,English,B1,noun,check-in masası/check-in,check-in desk/check-in
1110,English,B1,noun,Çıkış yapmak,checkout
1111,English,B2,noun,kontrol noktası,checkpoint
1112,English,A2,noun,yanak,cheek
1113,English,B2,adjective,yüzsüz,cheeky
1114,English,A2,verb,tezahürat,cheer
1115,English,B1,adjective,neşeli,cheerful
1116,English,B2,adverb,neşeyle,cheerfully
1117,English,B2,noun,neşe,cheerfulness
1118,English,A1,noun,peynir,cheese
1119,English,A2,noun,şef,chef
1120,English,A2,adjective,kimyasal,chemical
1121,English,B1,noun,kimyasal,chemical
1122,English,B1,noun,eczacı,chemist
1123,English,B1,noun,kimya,chemistry
1124,English,B2,noun,kemoterapi,chemotherapy
1125,English,A2,noun,kontrol etmek,cheque
1126,English,B1,verb,beslemek,cherish
1127,English,B2,adjective,aziz,cherished
1128,English,B2,noun,Kiraz,cherry
1129,English,A2,noun,satranç,chess
1130,English,A2,noun,göğüs,chest
1131,English,B1,noun,şifonyer,chest of drawers
1132,English,B2,verb,çiğnemek,chew
1133,English,B1,noun,sakız,chewing gum
1134,English,A1,noun,tavuk,chicken
1135,English,B1,adjective,şef,chief
1136,English,B2,noun,şef,chief
1137,English,A1,noun,çocuk,child
1138,English,A2,noun,çocukluk,childhood
1139,English,B2,adjective,çocukça,childish
1140,English,A2,noun,kırmızı biber/biber,chili/chilli
1141,English,B2,noun,baca,chimney
1142,English,A2,noun,şempanze,chimpanzee
1143,English,A2,noun,çene,chin
1144,English,B2,noun,yonga,chip
1145,English,A2,noun,cıvıldamak,chirp
1146,English,A1,noun,çikolata,chocolate
1147,English,A2,noun,seçenek,choice
1148,English,B1,noun,koro,choir
1149,English,B1,verb,boğulmak,choke
1150,English,A1,verb,seçmek,choose
1151,English,B2,verb,kesmek,chop
1152,English,B1,adjective,Hıristiyan,Christian
1153,English,B1,adjective,kronolojik,chronological
1154,English,B1,noun,kıkırdama,chuckle
1155,English,B2,noun,yığın,chunk
1156,English,A1,noun,kilise,church
1157,English,A2,noun,sigara,cigarette
1158,English,A1,noun,sinema,cinema
1159,English,A1,noun,daire,circle
1160,English,B1,verb,daire,circle
